USGS	13309220	1974-08-30	1020	A
USGS	13309220	1974-08-31	1000	A
USGS	13309220	1974-09-01	987	A
USGS	13309220	1974-09-02	978	A
USGS	13309220	1974-09-03	962	A
USGS	13309220	1974-09-04	945	A
USGS	13309220	1974-09-05	929	A
USGS	13309220	1974-09-06	921	A
USGS	13309220	1974-09-07	905	A
USGS	13309220	1974-09-08	897	A
USGS	13309220	1974-09-09	889	A
USGS	13309220	1974-09-10	882	A
USGS	13309220	1974-09-11	889	A
USGS	13309220	1974-09-12	921	A
USGS	13309220	1974-09-13	905	A
USGS	13309220	1974-09-14	882	A
USGS	13309220	1974-09-15	866	A
USGS	13309220	1974-09-16	850	A
USGS	13309220	1974-09-17	835	A
USGS	13309220	1974-09-18	827	A
USGS	13309220	1974-09-19	827	A
USGS	13309220	1974-09-20	820	A
USGS	13309220	1974-09-21	812	A
USGS	13309220	1974-09-22	797	A
USGS	13309220	1974-09-23	797	A
USGS	13309220	1974-09-24	798	A
USGS	13309220	1974-09-25	790	A
USGS	13309220	1974-09-26	775	A
USGS	13309220	1974-09-27	767	A
USGS	13309220	1974-09-28	767	A
USGS	13309220	1974-09-29	767	A
USGS	13309220	1974-09-30	782	A
USGS	13309220	1974-10-01	775	A
USGS	13309220	1974-10-02	767	A
USGS	13309220	1974-10-03	760	A
USGS	13309220	1974-10-04	753	A
USGS	13309220	1974-10-05	753	A
USGS	13309220	1974-10-06	760	A
USGS	13309220	1974-10-07	760	A
USGS	13309220	1974-10-08	760	A
USGS	13309220	1974-10-09	767	A
USGS	13309220	1974-10-10	820	A
USGS	13309220	1974-10-11	805	A
USGS	13309220	1974-10-12	775	A
USGS	13309220	1974-10-13	767	A
USGS	13309220	1974-10-14	753	A
USGS	13309220	1974-10-15	753	A
USGS	13309220	1974-10-16	745	A
USGS	13309220	1974-10-17	738	A
USGS	13309220	1974-10-18	731	A
USGS	13309220	1974-10-19	724	A
USGS	13309220	1974-10-20	724	A
USGS	13309220	1974-10-21	760	A
USGS	13309220	1974-10-22	775	A
USGS	13309220	1974-10-23	760	A
USGS	13309220	1974-10-24	760	A
USGS	13309220	1974-10-25	767	A
USGS	13309220	1974-10-26	767	A
USGS	13309220	1974-10-27	760	A
USGS	13309220	1974-10-28	775	A
USGS	13309220	1974-10-29	767	A
USGS	13309220	1974-10-30	745	A
USGS	13309220	1974-10-31	731	A
USGS	13309220	1974-11-01	731	A
USGS	13309220	1974-11-02	731	A
USGS	13309220	1974-11-03	731	A
USGS	13309220	1974-11-04	709	A
USGS	13309220	1974-11-05	688	A
USGS	13309220	1974-11-06	667	A
USGS	13309220	1974-11-07	709	A
USGS	13309220	1974-11-08	782	A
USGS	13309220	1974-11-09	724	A
USGS	13309220	1974-11-10	709	A
USGS	13309220	1974-11-11	674	A
USGS	13309220	1974-11-12	688	A
USGS	13309220	1974-11-13	695	A
USGS	13309220	1974-11-14	681	A
USGS	13309220	1974-11-15	674	A
USGS	13309220	1974-11-16	639	A
USGS	13309220	1974-11-17	606	A
USGS	13309220	1974-11-18	709	A
USGS	13309220	1974-11-19	688	A
USGS	13309220	1974-11-20	653	A
USGS	13309220	1974-11-21	667	A
USGS	13309220	1974-11-22	695	A
USGS	13309220	1974-11-23	639	A
USGS	13309220	1974-11-24	653	A
USGS	13309220	1974-11-25	653	A
USGS	13309220	1974-11-26	586	A
USGS	13309220	1974-11-27	579	A
USGS	13309220	1974-11-28	633	A
USGS	13309220	1974-11-29	540	A
USGS	13309220	1974-11-30	547	A
USGS	13309220	1974-12-01	547	A
USGS	13309220	1974-12-02	540	A
USGS	13309220	1974-12-03	653	A
USGS	13309220	1974-12-04	709	A
USGS	13309220	1974-12-05	667	A
USGS	13309220	1974-12-06	612	A
USGS	13309220	1974-12-07	626	A
USGS	13309220	1974-12-08	559	A
USGS	13309220	1974-12-09	521	A
USGS	13309220	1974-12-10	612	A
USGS	13309220	1974-12-11	639	A
USGS	13309220	1974-12-12	606	A
USGS	13309220	1974-12-13	612	A
USGS	13309220	1974-12-14	592	A
USGS	13309220	1974-12-15	586	A
USGS	13309220	1974-12-16	599	A
USGS	13309220	1974-12-17	592	A
USGS	13309220	1974-12-18	540	A
USGS	13309220	1974-12-19	559	A
USGS	13309220	1974-12-20	606	A
USGS	13309220	1974-12-21	612	A
USGS	13309220	1974-12-22	559	A
USGS	13309220	1974-12-23	515	A
USGS	13309220	1974-12-24	509	A
USGS	13309220	1974-12-25	573	A
USGS	13309220	1974-12-26	521	A
USGS	13309220	1974-12-27	559	A
USGS	13309220	1974-12-28	579	A
USGS	13309220	1974-12-29	443	A
USGS	13309220	1974-12-30	534	A
USGS	13309220	1974-12-31	527	A
USGS	13309220	1975-01-01	502	A
USGS	13309220	1975-01-02	527	A
USGS	13309220	1975-01-03	547	A
USGS	13309220	1975-01-04	626	A
USGS	13309220	1975-01-05	586	A
USGS	13309220	1975-01-06	579	A
USGS	13309220	1975-01-07	573	A
USGS	13309220	1975-01-08	566	A
USGS	13309220	1975-01-09	559	A
USGS	13309220	1975-01-10	547	A
USGS	13309220	1975-01-11	515	A
USGS	13309220	1975-01-12	509	A
USGS	13309220	1975-01-13	586	A
USGS	13309220	1975-01-14	592	A
USGS	13309220	1975-01-15	573	A
USGS	13309220	1975-01-16	566	A
USGS	13309220	1975-01-17	553	A
USGS	13309220	1975-01-18	566	A
USGS	13309220	1975-01-19	547	A
USGS	13309220	1975-01-20	534	A
USGS	13309220	1975-01-21	527	A
USGS	13309220	1975-01-22	437	A
USGS	13309220	1975-01-23	553	A
USGS	13309220	1975-01-24	553	A
USGS	13309220	1975-01-25	559	A
USGS	13309220	1975-01-26	579	A
USGS	13309220	1975-01-27	490	A
USGS	13309220	1975-01-28	403	A
USGS	13309220	1975-01-29	460	A
USGS	13309220	1975-01-30	420	A
USGS	13309220	1975-01-31	472	A
USGS	13309220	1975-02-01	527	A
